mk	F
0.10000000000000001	8.6337312909991577e-25
0.20000000000000001	8.7540566440154789e-25
0.29999999999999999	1.620398002749879e-24
0.40000000000000002	4.4721965119326216e-24
0.5	1.8148746086108989e-23
0.59999999999999998	1.1738956455822808e-22
0.69999999999999996	1.415322115954543e-21
0.80000000000000004	3.7073883351414843e-20

