mk	F
0.10000000000000001	4.3954558050055676e-24
0.20000000000000001	3.480740976652312e-24
0.29999999999999999	4.3004033110815458e-24
0.40000000000000002	8.2631898801667969e-24
0.5	2.3663874339138526e-23
0.59999999999999998	1.0075211093107359e-22
0.69999999999999996	8.9591425663269861e-22
0.80000000000000004	1.7653230533303102e-20

