mk	F
0.10000000000000001	1.6808140314305997e-22
0.20000000000000001	4.1247870986765167e-22
0.29999999999999999	9.3159329377010423e-22
0.40000000000000002	2.3765001186856585e-21
0.5	7.5726057039445243e-21
0.59999999999999998	3.250822358531691e-20
0.69999999999999996	2.1349479058156522e-19
0.80000000000000004	2.2996751675684788e-18

